    12.24   3.07    56.6    1.10   0.150    !
    12.24   3.07   396.0    3.25   0.000    !
    12.24   3.07  1200.0    9.92   0.740    !
    12.24   3.06    80.0    0.00   0.004    ! guess
    12.24   3.06   100.0    0.03   0.011    !
    12.24   3.06   200.0    1.49   0.051    !
    12.24   3.06   396.0    3.25   0.000    !
    12.24   3.06  1200.0   12.0    0.       !
    26.56  26.53    20.0    0.     0.000    ! SEM2k 26.56->26.53
    26.56  26.53    40.0    1.69   0.114    ! SEM2k
    26.56  26.53    50.0   13.84   0.320    ! SEM2k
    26.56  26.53    60.0   19.52   0.375    ! SEM2k
    26.56  26.53    70.0   17.01   0.346    ! SEM2k
    26.56  26.53    80.0   13.53   0.306    ! SEM2k
    26.56  26.53    90.0   11.85   0.284    ! SEM2k
    26.56  26.53   100.0   10.61   0.266    ! SEM2k
    26.56  26.53   200.0    6.06   0.137    ! SEM2k
    26.56  26.53   300.0    5.17   0.126    ! SEM2k
    26.56  26.53   400.0    4.76   0.123    ! SEM2k
    26.56  26.53   500.0    4.36   0.121    ! SEM2k
    26.56  26.53   600.0    4.11   0.120    ! SEM2k
    26.56  26.53   700.0    3.51   0.112    ! SEM2k
    26.56  26.53   800.0    3.27   0.109    ! SEM2k
    26.56  26.53   900.0    3.01   0.105    ! SEM2k
    26.56  26.53  1000.0    2.86   0.102    ! SEM2k
    26.56  26.53  2000.0    2.10   0.056    ! SEM2k
    26.56  26.53  3000.0    1.76   0.051    ! SEM2k
    26.56  26.53  4000.0    1.39   0.045    ! SEM2k
    26.56  26.53  5000.0    1.35   0.045    ! SEM2k
     2.04   2.03   141.0   50.0    0.       ! cumul. 4He->3He
     2.04   2.03   170.0   53.5    0.       ! cumul.
     2.04   2.03   220.0   55.3    0.       ! cumul.
     2.04   2.03   280.0   55.6    0.       ! cumul.
     2.04   2.03   377.1   53.0    0.       ! cumul.
     2.04   2.03   620.0   49.5    0.       ! cumul.
     2.04   2.03  1420.0   51.5    0.       ! cumul.
     2.04   2.03  2590.0   49.5    0.       ! cumul.
     6.12   5.11     8.0    0.     0.000    ! sem+imos
     6.12   5.11     9.0    0.01   0.000    !
     6.12   5.11    10.0    0.09   0.000    !
     6.12   5.11    11.0    0.20   0.000    !
     6.12   5.11    12.0    0.42   0.000    !
     6.12   5.11    13.0    0.55   0.000    !
     6.12   5.11    14.0    0.76   0.000    !
     6.12   5.11    15.0    0.92   0.000    !
     6.12   5.11    16.0    1.25   0.000    !
     6.12   5.11    17.0    1.34   0.000    !
     6.12   5.11    18.0    1.67   0.000    !
     6.12   5.11    19.0    2.26   0.000    !
     6.12   5.11    20.0    4.46   0.000    !
     6.12   5.11    22.0   11.04   0.000    !
     6.12   5.11    24.0   20.70   0.000    !
     6.12   5.11    26.0   30.00   0.000    !
     6.12   5.11    70.0   23.00   0.311    !
     6.12   5.11   100.0   20.00   0.296    !
     6.12   5.11   200.0   20.00   0.220    !
     6.12   5.11   350.0   30.00  -0.040    !



